Fighter Name,Fighter URL
Scott McAfee_,http://www.fightmetric.com/fighter-details/7e7d81bf162a5ec1
Tom Watson_Kong,http://www.fightmetric.com/fighter-details/6809c31286b08d97
Tecia Torres_The Tiny Tornado,http://www.fightmetric.com/fighter-details/31ef8b67e13495b3
Tyler Stinson_The Evolution,http://www.fightmetric.com/fighter-details/2cf520143e76cd2e
Akihiro Gono_,http://www.fightmetric.com/fighter-details/b2acebbef8da14ea
Jocelyn Jones-Lybarger_,http://www.fightmetric.com/fighter-details/1a98c9dbb7fc3959
Kevin Roddy_K-Rod,http://www.fightmetric.com/fighter-details/1abf785143f8d5ec
Bobby Cooper_Super Duper,http://www.fightmetric.com/fighter-details/1b51895e5572cfda
Cezar Ferreira_Mutante,http://www.fightmetric.com/fighter-details/dbc17725b887860a
Hiroyuki Abe_Abe Ani,http://www.fightmetric.com/fighter-details/c0ed7b208197e8de
Deshaun Johnson_,http://www.fightmetric.com/fighter-details/bf97ad31eae89429
Lauren Mueller_Princess Tiger,http://www.fightmetric.com/fighter-details/f923e012414c883e
Jutaro Nakao_,http://www.fightmetric.com/fighter-details/95eb112a85601a0a
Dan Henderson_Hendo,http://www.fightmetric.com/fighter-details/1ccf4e7caff270df
Yves Edwards_,http://www.fightmetric.com/fighter-details/5f04e3d58d9ce982
Maka Watson_,http://www.fightmetric.com/fighter-details/a31dfd9e8b2dc6ca
John Lober_The Machine,http://www.fightmetric.com/fighter-details/31652c9267606d54
Gan McGee_The Giant,http://www.fightmetric.com/fighter-details/d90b630e0561818b
Dokonjonosuke Mishima_,http://www.fightmetric.com/fighter-details/b14a68c533f4a4aa
Bob Gilstrap_,http://www.fightmetric.com/fighter-details/c96518b7f6881004
Pat Curran_Paddy Mike,http://www.fightmetric.com/fighter-details/d8291d0dd63da29c
Sam Greco_,http://www.fightmetric.com/fighter-details/6d12031661db8ac8
Taylor Lapilus_Double Impact,http://www.fightmetric.com/fighter-details/8b1ed83b02303075
Amanda Nunes_Lioness,http://www.fightmetric.com/fighter-details/80fa8218c99f9c58
Tulio Palhares_,http://www.fightmetric.com/fighter-details/e8c170a64dc920ac
Larry Cureton_,http://www.fightmetric.com/fighter-details/46f11d15c0134fe3
Damien Brown_Beatdown,http://www.fightmetric.com/fighter-details/d024ed963e8bf7ea
Tom Erikson_The Big Cat,http://www.fightmetric.com/fighter-details/7b9a85e5ff31ef47
Cristina Stanciu_Barbie,http://www.fightmetric.com/fighter-details/175852708cb55776
Jack Marshman_The Hammer,http://www.fightmetric.com/fighter-details/045f25b3a4c08e81
Stephen Ledbetter_,http://www.fightmetric.com/fighter-details/56ec58954158966a
Cory Peterson_LA Giant,http://www.fightmetric.com/fighter-details/5df10509264586e5
Mitch Gagnon_,http://www.fightmetric.com/fighter-details/b8592b4a383696cd
Dan Barrera_The Fireman,http://www.fightmetric.com/fighter-details/f12f979b657ab876
Ricardo Romero_,http://www.fightmetric.com/fighter-details/744e098e065cfdbe
Anthony Perosh_The Hippo,http://www.fightmetric.com/fighter-details/4b4753d19489297f
Chris Liguori_,http://www.fightmetric.com/fighter-details/0e31bfd26cc8c503
Matt Schnell_Danger,http://www.fightmetric.com/fighter-details/67c1d46f4ed16f9e
AJ McKee_Mercenary,http://www.fightmetric.com/fighter-details/f3ec0214794a699e
Jan Finney_Cuddles,http://www.fightmetric.com/fighter-details/3317823959d32a05
Anthony Birchak_El Toro,http://www.fightmetric.com/fighter-details/c5a126ace82a6025
Sean Wilson_P-Town,http://www.fightmetric.com/fighter-details/b8e6393c39cb9740
Hong Man Choi_Techno Goliath,http://www.fightmetric.com/fighter-details/2c104b7e59a72629
Sean Spencer_Black Magic,http://www.fightmetric.com/fighter-details/ab850a77a0fa487d
Herman Renting_,http://www.fightmetric.com/fighter-details/f57cf3d54a641385
Dave Rickels_The Caveman,http://www.fightmetric.com/fighter-details/98b76850b5f1e836
Chase Gormley_,http://www.fightmetric.com/fighter-details/052ceb8976695342
Jamelle Jones_The Beast,http://www.fightmetric.com/fighter-details/1dda22d0ac3d1271
Abongo Humphrey_,http://www.fightmetric.com/fighter-details/cb1b4d237b0079e6
Vicente Luque_The Silent Assassin,http://www.fightmetric.com/fighter-details/6d4b63c767106d3a
John Maguire_The One,http://www.fightmetric.com/fighter-details/1a7745388839e52b
Ernest Chavez_The Mad Titan,http://www.fightmetric.com/fighter-details/b406da701c479076
Brandon Foxworth_,http://www.fightmetric.com/fighter-details/f65a0eb902f9476b
Josh Samman_Anqa,http://www.fightmetric.com/fighter-details/9deff9e3e8d94d47
Chris Heatherly_Stump,http://www.fightmetric.com/fighter-details/bad8be5827ea1bf1
Cale Yarbrough_,http://www.fightmetric.com/fighter-details/a0b91014e9d16a76
Ryan Keenan_,http://www.fightmetric.com/fighter-details/a72b20136239ba39
Guy Mezger_,http://www.fightmetric.com/fighter-details/946f341df6472ee0
Alex Nicholson_The Spartan,http://www.fightmetric.com/fighter-details/2b6d855c6e280fb1
Kenny Florian_KenFlo,http://www.fightmetric.com/fighter-details/cb139171ed1b69fe
Hugo Viana_Wolverine,http://www.fightmetric.com/fighter-details/f95381efb3051d81
Rin Nakai_,http://www.fightmetric.com/fighter-details/f9ae6914f604aa9f
Alejandro Villalobos_,http://www.fightmetric.com/fighter-details/2e88f2030d8a928a
Elizeu Zaleski dos Santos_Capoeira,http://www.fightmetric.com/fighter-details/8adcbd525fab8d9b
Carina Damm_Beauty But the Beast,http://www.fightmetric.com/fighter-details/033343da4c0cff8a
Charlene Gellner_Princess,http://www.fightmetric.com/fighter-details/effd0b70e6749ab2
CB Dollaway_The Doberman,http://www.fightmetric.com/fighter-details/5d7bdab5e03e3216
Mac Danzig_,http://www.fightmetric.com/fighter-details/86f582852a5b240a
Asbel Cancio_,http://www.fightmetric.com/fighter-details/2a7afe14b3a0a058
Ronald Carillo_,http://www.fightmetric.com/fighter-details/cbd022eaf2ac546a
Julian Sanchez_,http://www.fightmetric.com/fighter-details/c6da1c24fe473418
Patrick Speight_,http://www.fightmetric.com/fighter-details/ae4650eb56ab6a11
Ali Bagautinov_Puncher,http://www.fightmetric.com/fighter-details/3dd92ff9fb0412b3
Justin Lawrence_The American Kidd,http://www.fightmetric.com/fighter-details/879f6cae48d25baa
Gilbert Yvel_The Hurricane,http://www.fightmetric.com/fighter-details/d29b5c4f22c6357d
Kevin Jackson_,http://www.fightmetric.com/fighter-details/13b2f59210dda9cc
Keith Berry_,http://www.fightmetric.com/fighter-details/0b935b9bbbe5fc07
Minoru Toyonaga_,http://www.fightmetric.com/fighter-details/04076783ca83d6ae
Josh Thomson_The Punk,http://www.fightmetric.com/fighter-details/a566371ba2ad7152
Eric Galvan_,http://www.fightmetric.com/fighter-details/ad3fdba28a7540cf
Brad Kohler_,http://www.fightmetric.com/fighter-details/13c4313ed0f744f3
Ron Waterman_H20,http://www.fightmetric.com/fighter-details/efaf544314bb5c2e
Brian Lo-A-Njoe_,http://www.fightmetric.com/fighter-details/7abce81b72fbbd9b
Frank Hamaker_,http://www.fightmetric.com/fighter-details/c3c23c99477c041b
Volkan Oezdemir_No Time,http://www.fightmetric.com/fighter-details/0845c81e37d3bcb3
Fabio Nascimento_Negao,http://www.fightmetric.com/fighter-details/307064d3e0f036c2
Brandon Cash_Money,http://www.fightmetric.com/fighter-details/3993f7dcb7caf42a
Marcus Jones_The Darkness,http://www.fightmetric.com/fighter-details/8fa2b06572365321
Sam Liera_,http://www.fightmetric.com/fighter-details/421ccfc6ddb17958
Diego Brandao_DB,http://www.fightmetric.com/fighter-details/c2e3e67b5911bfb7
Pablo Villaseca_El Gallo,http://www.fightmetric.com/fighter-details/34f93dfbd43b2144
Rafael Dos Anjos_,http://www.fightmetric.com/fighter-details/6a2f7c151031653d
Jared Hamman_The Messenger,http://www.fightmetric.com/fighter-details/23459ee7e373b98f
Joe Duffy_Irish,http://www.fightmetric.com/fighter-details/654ae722109a0d31
Kuniyoshi Hironaka_,http://www.fightmetric.com/fighter-details/9d4522df6fc49a47
Andrew Todhunter_The Sniper,http://www.fightmetric.com/fighter-details/274ca7b799b402cc
Chad George_Savage,http://www.fightmetric.com/fighter-details/14e797332ea32cdb
Dewey Cooper_The Black Cobra,http://www.fightmetric.com/fighter-details/5efaaf313b652dd7
Razak Al-Hassan_,http://www.fightmetric.com/fighter-details/38b50fd1e1b5b656
Brock Larson_,http://www.fightmetric.com/fighter-details/5eedbf1e9601be35
Sai Wang_The Fire Kylin,http://www.fightmetric.com/fighter-details/efb9a43415a56d34
Eddie Sanchez_The Manic Hispanic,http://www.fightmetric.com/fighter-details/7f0b4a75ef3039a3
Coty Wheeler_Ox,http://www.fightmetric.com/fighter-details/e57f0b06ea39e360
Josh Shockman_The War Hammer,http://www.fightmetric.com/fighter-details/821cd80aab70d5f9
Ion Cutelaba_The Hulk,http://www.fightmetric.com/fighter-details/cd13728ae1151f46
Cathal Pendred_The Punisher,http://www.fightmetric.com/fighter-details/99c7610aa74995d3
Gregor Gillespie_The Gift,http://www.fightmetric.com/fighter-details/84ff027394f7e470
TJ Waldburger_The Modern Day Warrior,http://www.fightmetric.com/fighter-details/8f2939f5fd9cca1e
Danillo Villefort_Indio,http://www.fightmetric.com/fighter-details/fd87b1bbfcde9d5e
Lauren Murphy_Lucky,http://www.fightmetric.com/fighter-details/729d4bd5a6cd0a97
Daniel Spitz_The Daddy Long Legs,http://www.fightmetric.com/fighter-details/f86cb5f25d545e0e
RJ Clifford_,http://www.fightmetric.com/fighter-details/8e32bfcff3ec1717
Linton Vassell_The Swarm,http://www.fightmetric.com/fighter-details/a148dfe3485be79d
Sherman Pendergarst_The Tank,http://www.fightmetric.com/fighter-details/e670f8cc2969a789
Jason Fairn_,http://www.fightmetric.com/fighter-details/adea9f0090aa8e14
Branden Lee Hinkle_The Iron Lion,http://www.fightmetric.com/fighter-details/06f0ffa6446c5b6d
Fiona Muxlow_,http://www.fightmetric.com/fighter-details/062e57ca1a3c95a8
Zu Anyanwu_8th Wonder,http://www.fightmetric.com/fighter-details/78d48d3874dacafd
Chris Hawk_,http://www.fightmetric.com/fighter-details/9460c867aae1987e
Charlie Brenneman_The Spaniard,http://www.fightmetric.com/fighter-details/98f6da59d765ec94
Che Mills_Beautiful,http://www.fightmetric.com/fighter-details/6cadfd8f1d9e7685
Jake Ellenberger_The Juggernaut,http://www.fightmetric.com/fighter-details/d81ac739417d7f53
Marvin Eastman_The Beastman,http://www.fightmetric.com/fighter-details/05866d8c3a321856
Cortney Casey_Cast Iron,http://www.fightmetric.com/fighter-details/5f179af5fffeb9f6
Sergio Moraes_The Panther,http://www.fightmetric.com/fighter-details/1bcaac2d99b90fce
John Halverson_The Hurricane,http://www.fightmetric.com/fighter-details/88c8f47241d90040
Bojan Mihajlovic_,http://www.fightmetric.com/fighter-details/d6285cba1d1052e0
Scott Shaffer_,http://www.fightmetric.com/fighter-details/5c38639f860a5542
Olivier Aubin-Mercier_The Quebec Kid,http://www.fightmetric.com/fighter-details/55ee431411ccf07a
Tommy Hayden_Wild Card,http://www.fightmetric.com/fighter-details/0871254cd790c250
Saul Elizondo_,http://www.fightmetric.com/fighter-details/e295b96f135d758a
Bret Bergmark_The Angry Hick,http://www.fightmetric.com/fighter-details/2891c9f7b26b26fc
Takeya Mizugaki_,http://www.fightmetric.com/fighter-details/48e093ea1f43a053
Chris Cariaso_Kamikaze,http://www.fightmetric.com/fighter-details/b2e3aca4cd363477
Eddie Gordon_Truck,http://www.fightmetric.com/fighter-details/8cad40a75e5c97f5
Everett Sims_Sexual Chocolate,http://www.fightmetric.com/fighter-details/59c6d5af765df641
Karl Reed_No Worries,http://www.fightmetric.com/fighter-details/11337d069261bf3a
Frank Camacho_The Crank,http://www.fightmetric.com/fighter-details/764342d39cdaa54a
Kyle Noke_,http://www.fightmetric.com/fighter-details/7339d340aa2889cb
Grant Dawson_KGD,http://www.fightmetric.com/fighter-details/99bd51917728c25d
Ryan Gracie_,http://www.fightmetric.com/fighter-details/0c3838c8f7c620c2
Tom Sauer_,http://www.fightmetric.com/fighter-details/36ab6af06e312b41
Nick Catone_The Jersey Devil,http://www.fightmetric.com/fighter-details/f8fe2053d73d7bcf
Travis Wiuff_The Diesel,http://www.fightmetric.com/fighter-details/7f9f528cb72a6ed1
Rick Glenn_The Gladiator,http://www.fightmetric.com/fighter-details/814ff3018127e8fc
Enrique Barzola_El Fuerte,http://www.fightmetric.com/fighter-details/be0b310a12eb80b4
Desmond Green_The Predator,http://www.fightmetric.com/fighter-details/f046d724d2a84ac5
Yusuke Kawaguchi_,http://www.fightmetric.com/fighter-details/fa2320781bfe4f49
Johny Hendricks_Bigg Rigg,http://www.fightmetric.com/fighter-details/0941df56f6ac954b
Amador Ramirez_,http://www.fightmetric.com/fighter-details/ac31f869959860bc
Anna Elmose_Panda,http://www.fightmetric.com/fighter-details/1536a25e16fc299b
Thomas Ramirez_,http://www.fightmetric.com/fighter-details/ea398c802d9998ee
Brian Geraghty_Duke,http://www.fightmetric.com/fighter-details/15edcf67ccf5be84
Ron Henderson_,http://www.fightmetric.com/fighter-details/498f0d066396ec59
Jim Miller_A-10,http://www.fightmetric.com/fighter-details/d1941565abf50b16
Jerry Bohlander_,http://www.fightmetric.com/fighter-details/93892752c5fc23ca
George Sotiropoulos_,http://www.fightmetric.com/fighter-details/896c322f56b8be5a
Frank Megallon_,http://www.fightmetric.com/fighter-details/c0a93b52096b7682
Donnie Liles_,http://www.fightmetric.com/fighter-details/a1bf037613180253
Joe Slick_,http://www.fightmetric.com/fighter-details/80e6d71e14c1d356
Joe Hernandez_,http://www.fightmetric.com/fighter-details/4a76daef28549957
Jon Koppenhaver_War Machine,http://www.fightmetric.com/fighter-details/cd7bafbeee1f29a0
Luis Santos_,http://www.fightmetric.com/fighter-details/7701377be464d2ef
Alex Stiebling_The Brazilian Killa,http://www.fightmetric.com/fighter-details/df5a77121ba84a5d
Michelle Waterson_The Karate Hottie,http://www.fightmetric.com/fighter-details/eb04b9d31e938edb
Cory Devela_The One,http://www.fightmetric.com/fighter-details/48544433372ecfa6
Gilbert Rael_,http://www.fightmetric.com/fighter-details/6cc25d19a891f435
Teemu Packalen_Pacu,http://www.fightmetric.com/fighter-details/8f4eeaf7a0df7c1a
Jesse Juarez_,http://www.fightmetric.com/fighter-details/cd039ff136d89ded
Patrick Walsh_The Beast of the East,http://www.fightmetric.com/fighter-details/b4c96c3d9139bf0e
Horacio Gutierrez_The Punisher,http://www.fightmetric.com/fighter-details/cd85b48dc880fabd
Tatsuya Kawajiri_The Crusher,http://www.fightmetric.com/fighter-details/80d918336163b80c
Sarah Payant_Soulja,http://www.fightmetric.com/fighter-details/748d4e35f846a029
Steve Cantwell_The Robot,http://www.fightmetric.com/fighter-details/f1f9e48a0d150757
Conor Heun_Hurricane,http://www.fightmetric.com/fighter-details/fdb02029556ff4ed
James McSweeney_The Hammer,http://www.fightmetric.com/fighter-details/cac08b8685387ca5
Josh Koscheck_,http://www.fightmetric.com/fighter-details/dd37fd509af89f15
Ibragim Magomedov_,http://www.fightmetric.com/fighter-details/e7e970d508529bf3
Mehdi Baghdad_The Sultan,http://www.fightmetric.com/fighter-details/e4d2564ea0e34e2b
John Cholish_,http://www.fightmetric.com/fighter-details/03c9994c5b8958ec
JC Cottrell_Superstar,http://www.fightmetric.com/fighter-details/3ec1e4ba98c9c85a
Jason Gilliam_,http://www.fightmetric.com/fighter-details/91720876db0ee468
Luiz Cane_Banha,http://www.fightmetric.com/fighter-details/24b033b3daf1c9df
Matt Lindland_The Law,http://www.fightmetric.com/fighter-details/0e041d43a47d2e4b
Akira Shoji_,http://www.fightmetric.com/fighter-details/b0c95dc8e858452c
Talita Bernardo_,http://www.fightmetric.com/fighter-details/5b2325cd70dbe2ea
Noad Lahat_Neo,http://www.fightmetric.com/fighter-details/9f755fb04cc21499
Kyle Stewart_Gunz Up,http://www.fightmetric.com/fighter-details/bb61823f76361297
Justin Bruckmann_Loaf,http://www.fightmetric.com/fighter-details/5f8e00c27b7e7410
Tedd Williams_,http://www.fightmetric.com/fighter-details/b63e800c18e011b5
Gilbert Burns_Durinho,http://www.fightmetric.com/fighter-details/23024fdfc966410a
Salim Touahri_Grizzly,http://www.fightmetric.com/fighter-details/cbf1c7ba5408a66f
Alexander Trevino_,http://www.fightmetric.com/fighter-details/73abb7a5c57fb443
Murilo Rua_Ninja,http://www.fightmetric.com/fighter-details/90e7447d8b7f3f35
Kazunori Yokota_,http://www.fightmetric.com/fighter-details/a8e8587a06e73c87
Ricardo Arona_The Brazilian Tiger,http://www.fightmetric.com/fighter-details/05fbfe628658c538
Claudio Mattos_Popeye,http://www.fightmetric.com/fighter-details/6e2b1d631832921d
Diego Sanchez_Lionheart,http://www.fightmetric.com/fighter-details/82e7929bf6c2b689
Mike de la Torre_El Cucuy,http://www.fightmetric.com/fighter-details/1971869b7e054261
Wayne Phillips_,http://www.fightmetric.com/fighter-details/09a82bd51ff61376
Sione Latu_,http://www.fightmetric.com/fighter-details/5898357a45a73674
Alex White_The Spartan,http://www.fightmetric.com/fighter-details/c17041f1bb5768d8
Ben Lagman_Bad News,http://www.fightmetric.com/fighter-details/b40e65d71a8d4ce5
Cody Garbrandt_No Love,http://www.fightmetric.com/fighter-details/d8c7c61b176e3994
Tiki Ghosn_,http://www.fightmetric.com/fighter-details/cb6783c39c01d896
Mark Hall_,http://www.fightmetric.com/fighter-details/18524b46c570730b
Josh Bennett_,http://www.fightmetric.com/fighter-details/c3ac8d0da7b05772
Joe Hurley_,http://www.fightmetric.com/fighter-details/21b54430c8eeb9cc
Danielle Taylor_Dynamite,http://www.fightmetric.com/fighter-details/b76c6268dc1d3c05
Arnold Allen_Almighty,http://www.fightmetric.com/fighter-details/040a74bb0a465c54
Kurt Pellegrino_Batman,http://www.fightmetric.com/fighter-details/aa1952ec0b3dd8e1
Jeremy Kennedy_JBC,http://www.fightmetric.com/fighter-details/68f6e96c5fa6e044
Cesar Marscucci_,http://www.fightmetric.com/fighter-details/e8efeb9cf33b1941
David Smith_,http://www.fightmetric.com/fighter-details/e955046551f8c7dd
Bob Cook_Crazy,http://www.fightmetric.com/fighter-details/1c061eb6e29eaa0a
Zach Skinner_,http://www.fightmetric.com/fighter-details/c337c3c85b1871e0
Mike Pyle_Quicksand,http://www.fightmetric.com/fighter-details/f5990c11974d8e9c
Rhadi Ferguson_,http://www.fightmetric.com/fighter-details/15f4550e017f6c7d
Joe Riggs_Diesel,http://www.fightmetric.com/fighter-details/d512d9f204059f57
Masio Fullen_Lobo,http://www.fightmetric.com/fighter-details/4638cc6479cc0afe
Michael Bisping_The Count,http://www.fightmetric.com/fighter-details/2b93ebd9f5417ad2
Amaury Bitetti_,http://www.fightmetric.com/fighter-details/7a359ef685a304a7
